,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3626,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.0,0.24,0.0,0.36,0.0,0.0,0.0,0.0,0.08,0.88,0.52,0.0,0.24,0.96,0.0,0.0,0.0,0.04,0.76,0.64,0.0,0.12,0.88,0.4,0.0,0.0,0.04,0.64,0.6,0.0,0.28,0.96,0.6,0.0,0.0,0.04,0.76,0.96,0.4,0.6,1.0,0.76,0.04,0.0,0.08,0.76,0.56,0.04,0.2,0.88,0.52,0.0,0.0,0.0,0.64,0.2,0.0,0.2,0.92,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.92,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.72,0.12,0.0,0.0,0.0,0.0,0.0,0.0
3627,7.0,0.0,0.0,0.0,0.0,0.16,0.84,0.6,0.04,0.12,0.76,0.0,0.0,0.0,0.04,0.92,0.56,0.28,0.88,1.0,0.24,0.0,0.0,0.0,0.12,0.24,0.0,0.2,0.92,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.92,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.08,0.52,1.0,0.48,0.2,0.2,0.0,0.0,0.0,0.0,0.72,0.72,0.2,0.16,0.04,0.04,0.0,0.0,0.04,0.68,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628,4.0,0.0,0.0,0.0,0.0,0.12,0.96,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.6,0.72,0.0,0.0,0.36,0.92,0.0,0.0,0.0,0.28,0.96,0.16,0.0,0.16,0.96,0.48,0.0,0.0,0.12,0.92,0.4,0.0,0.12,0.88,0.76,0.04,0.0,0.08,0.84,0.52,0.0,0.12,0.8,0.84,0.04,0.0,0.04,0.72,1.0,0.44,0.68,0.88,1.0,0.28,0.0,0.0,0.68,0.72,0.24,0.0,0.8,0.88,0.24,0.24,0.24,0.0,0.32,0.0,0.0,0.36,0.96,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.92,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0
3629,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.8,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.96,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.92,0.6,0.0,0.0,0.2,0.2,0.4,0.32,0.6,0.92,0.72,0.48,0.36,0.32,0.28,0.2,0.16,0.2,0.96,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.96,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.96,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630,9.0,0.0,0.0,0.0,0.0,0.08,0.6,0.8,0.84,0.96,0.12,0.0,0.0,0.0,0.32,0.88,0.76,0.12,0.04,0.84,0.76,0.0,0.0,0.2,1.0,0.72,0.0,0.28,0.88,0.96,0.24,0.0,0.0,0.96,1.0,0.6,0.64,1.0,1.0,0.24,0.0,0.0,0.0,0.28,0.4,0.32,0.88,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.08,0.8,1.0,0.32,0.0,0.0,0.0,0.0,0.0,0.2,0.84,0.96,0.2,0.0,0.0,0.0,0.0,0.0,0.28,1.0,0.8,0.44,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.72,0.68,0.76,0.88,0.0,0.0,0.0,0.0,0.0,0.48,1.0,0.6,0.32,0.96,0.0,0.0,0.0,0.0,0.2,0.96,0.6,0.12,0.88,0.32,0.0,0.0,0.0,0.12,0.84,0.52,0.12,0.88,0.4,0.0,0.0,0.0,0.0,0.16,0.2,0.12,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.72,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.56,0.36,0.04,0.0,0.0,0.0,0.0,0.32,0.52,0.92,0.88,0.08,0.0,0.0,0.64,0.28,0.0,0.68,0.36,0.16,1.0,0.4,0.24,0.76,0.12,0.0,0.0,0.0,0.0,0.04,0.6,0.84,0.32,0.04,0.0,0.0,0.0
3632,4.0,0.0,0.0,0.0,0.0,0.0,0.52,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.96,0.32,0.0,0.0,0.4,0.0,0.0,0.0,0.04,0.84,0.76,0.04,0.0,0.28,1.0,0.0,0.0,0.0,0.76,0.8,0.04,0.0,0.24,0.96,0.44,0.0,0.0,0.4,0.96,0.12,0.16,0.24,0.96,1.0,0.28,0.0,0.56,1.0,0.92,0.48,0.72,1.0,0.88,0.76,0.16,0.44,0.72,0.28,0.0,0.04,0.8,0.76,0.04,0.0,0.0,0.56,0.0,0.0,0.12,0.88,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.88,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.64,0.04,0.0,0.0,0.0,0.0,0.0
3633,3.0,0.0,0.0,0.0,0.56,1.0,0.84,0.68,0.2,0.52,0.72,0.0,0.0,0.0,0.96,0.64,0.36,1.0,0.96,0.68,0.12,0.0,0.0,0.0,0.0,0.28,0.76,0.6,0.04,0.0,0.0,0.0,0.0,0.12,0.68,0.8,0.92,0.28,0.0,0.0,0.0,0.0,0.12,0.56,0.12,0.0,0.6,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.96,0.4,0.0,0.0,0.0,0.0,0.0,0.04,0.68,0.96,0.28,0.0,0.0,0.0,0.0,0.0,0.12,0.76,0.8,0.24,0.0,0.0,0.0,0.0,0.0,0.36,0.76,0.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0
3634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.76,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.64,0.88,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.64,0.88,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.76,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.64,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.6,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.48,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.84,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.68,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.52,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.64,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.08,0.76,1.0,0.44,0.0,0.0,0.0,0.0,0.0,0.12,0.88,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.04,0.88,1.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0,0.76,0.04,0.0,0.0,0.0,0.0,0.04,0.64,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3638,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.72,0.4,0.76,0.0,0.0,0.0,0.0,0.0,0.6,0.88,0.24,1.0,0.48,0.0,0.0,0.0,0.12,0.88,0.88,0.24,0.12,1.0,0.12,0.0,0.0,0.12,0.88,0.88,0.24,0.0,0.64,0.48,0.0,0.0,0.12,0.88,1.0,0.28,0.0,0.48,0.72,0.0,0.0,0.0,0.72,1.0,0.4,0.0,0.28,0.88,0.12,0.0,0.0,0.48,1.0,0.64,0.0,0.12,0.88,0.12,0.0,0.0,0.0,0.88,0.88,0.12,0.4,1.0,0.4,0.0,0.0,0.0,0.0,1.0,0.88,0.52,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.4,0.76,0.6,0.24,0.2,0.0,0.0,0.0,0.0,0.0
3639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.88,0.96,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.96,0.84,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.96,0.12,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.68,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.76,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.8,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.76,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.0,0.8,0.04,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.92,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.8,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.88,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.24,0.88,0.68,0.08,0.0,0.0,0.0,0.0,0.0,0.16,0.92,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.96,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.92,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.88,0.88,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.76,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.84,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.88,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3643,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.68,0.6,0.6,0.0,0.0,0.0,0.0,0.16,0.68,0.56,0.04,0.0,0.76,0.0,0.0,0.0,0.28,0.8,0.32,0.0,0.0,0.4,0.32,0.0,0.0,0.32,0.8,0.16,0.0,0.0,0.4,0.4,0.0,0.0,0.28,0.88,0.12,0.0,0.0,0.12,0.28,0.0,0.0,0.04,0.84,0.24,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.4,0.48,0.28,0.96,0.36,0.0,0.0,0.0,0.0,0.0,0.72,0.04,0.96,0.96,0.08,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.96,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3644,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.8,0.84,0.76,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.88,0.28,0.84,0.0,0.0,0.0,0.0,0.28,0.88,0.6,0.16,0.88,0.28,0.0,0.0,0.0,0.04,0.6,0.28,0.12,0.8,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.56,0.52,0.04,0.0,0.0,0.0,0.12,0.32,0.36,0.48,0.16,0.0,0.0,0.12,0.12,0.0,0.6,0.24,0.76,0.0,0.0,0.0,0.32,0.48,0.0,0.0,0.0,0.0,0.72,0.32,0.32,0.48,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.52,0.0,0.0,0.0,0.0,0.0
3645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.84,0.08,0.0,0.0,0.0,0.0,0.0,0.28,0.96,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.4,0.96,0.88,0.2,0.0,0.0,0.0,0.0,0.0,0.24,1.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.24,0.92,0.96,0.32,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.96,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.84,0.96,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.72,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.04,0.68,1.0,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.68,1.0,0.88,0.04,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.52,1.0,0.84,0.12,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.88,0.04,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.64,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.64,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.96,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.88,0.96,0.04,0.32,0.0,0.0,0.0,0.0,0.04,0.76,1.0,0.64,0.32,0.04,0.0,0.0,0.0,0.04,0.76,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.64,0.68,0.36,0.48,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.92,1.0,0.72,0.0,0.0,0.0,0.0,0.48,0.96,0.52,0.64,0.76,0.04,0.0,0.0,0.0,0.56,0.84,0.32,0.76,0.68,0.04,0.0,0.0,0.0,0.0,0.12,0.24,0.88,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.04,0.56,0.4,0.0,0.0,0.36,0.48,0.0,0.0,0.56,0.76,0.4,0.0,0.32,0.6,0.68,0.0,0.0,0.0,0.0,0.44,0.8,0.6,0.44,0.2,0.52,0.0,0.0,0.0,0.0,0.08,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,6.0,0.0,0.0,0.0,0.0,0.04,0.32,0.72,0.64,0.6,0.72,0.0,0.0,0.0,0.16,0.76,0.52,0.08,0.0,0.0,0.44,0.0,0.0,0.28,0.92,0.28,0.0,0.0,0.0,0.0,0.56,0.0,0.2,0.92,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.88,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.8,0.04,0.04,0.4,0.08,0.0,0.0,0.0,0.0,0.88,0.24,0.04,0.8,1.0,0.32,0.0,0.0,0.0,0.0,0.92,0.0,0.36,1.0,0.8,0.04,0.0,0.0,0.0,0.0,0.8,0.0,0.72,0.92,0.12,0.0,0.0,0.0,0.0,0.0,0.32,0.68,0.64,0.08,0.0,0.0,0.0,0.0,0.0,0.0
3650,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.44,0.32,0.52,0.0,0.0,0.0,0.0,0.24,0.92,0.88,0.52,0.4,0.16,0.0,0.0,0.0,0.48,0.88,0.12,0.04,0.0,0.0,0.0,0.0,0.04,0.52,0.52,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.96,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.96,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.96,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.96,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.96,0.76,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.96,0.84,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.76,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.84,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.84,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.92,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.88,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.96,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.92,0.76,0.16,0.0,0.0,0.0,0.0,0.0,0.6,0.92,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.96,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.88,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3653,,0.0,0.0,0.0,0.0,0.0,0.28,0.6,0.96,0.68,0.0,0.0,0.0,0.0,0.24,0.88,1.0,1.0,0.44,0.04,0.0,0.0,0.0,0.56,0.96,1.0,0.96,0.36,0.0,0.0,0.0,0.16,0.88,1.0,1.0,0.76,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.32,0.0,0.0,0.0,0.0,0.6,1.0,0.92,0.68,0.2,0.04,0.12,0.0,0.0,0.0,0.6,0.8,0.12,0.0,0.08,0.52,0.8,0.08,0.0,0.0,0.44,0.04,0.08,0.24,0.88,0.96,0.24,0.08,0.52,0.8,0.44,0.84,0.88,0.56,1.0,1.0,0.84,0.72,0.24,0.0,0.0,0.0,0.0,0.0,0.76,0.72,0.8,0.2,0.0,0.0
3654,,0.0,0.0,0.0,0.28,0.96,1.0,0.88,0.16,0.76,1.0,0.0,0.0,0.12,0.88,1.0,0.84,0.24,0.88,1.0,0.88,0.0,0.0,0.8,1.0,0.88,0.08,0.68,1.0,1.0,0.36,0.0,0.12,0.96,1.0,0.36,0.76,1.0,1.0,0.32,0.0,0.0,0.0,0.68,1.0,1.0,1.0,1.0,0.96,0.2,0.0,0.0,0.0,0.12,0.12,0.84,0.96,0.52,0.24,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.48,0.68,0.56,0.0,0.0,0.12,0.4,0.76,0.88,0.16,0.64,0.76,0.0,0.0,0.0,1.0,1.0,1.0,0.72,0.64,0.96,0.12,0.0,0.0,0.0,0.12,0.76,0.76,1.0,0.96,0.36,0.0,0.0,0.0,0.0
3655,4.0,0.0,0.0,0.0,0.0,0.4,1.0,0.16,0.24,0.96,0.64,0.0,0.0,0.0,0.16,0.88,0.64,0.16,0.96,0.96,0.2,0.0,0.0,0.04,0.76,0.72,0.08,0.8,1.0,0.56,0.0,0.0,0.0,0.76,0.84,0.08,0.6,1.0,0.44,0.04,0.0,0.16,0.76,1.0,0.96,0.84,1.0,1.0,0.72,0.0,0.0,0.92,0.8,0.24,0.84,1.0,0.92,0.24,0.04,0.0,0.0,0.0,0.0,0.4,1.0,0.84,0.24,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.72,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.04,0.84,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.04,0.76,1.0,0.96,0.12,0.0,0.0,0.0,0.0,0.0,0.72,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.64,1.0,0.96,0.4,0.0,0.0,0.0,0.0,0.0,0.68,1.0,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.56,1.0,1.0,0.52,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.92,0.84,0.04,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.84,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.92,1.0,0.48,0.0,0.0,0.0,0.0,0.0,0.04,0.8,1.0,0.76,0.44,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.0,0.64,0.2,0.0,0.0,0.0,0.0,0.0,0.48,1.0,1.0,0.28,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.2,0.96,0.96,0.4,0.0,0.0,0.0,0.0,0.0,0.24,0.88,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.96,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,2.0,0.0,0.0,0.16,0.88,1.0,0.96,0.52,0.88,1.0,0.84,0.0,0.0,0.96,1.0,1.0,0.96,0.8,1.0,1.0,0.24,0.0,0.24,1.0,1.0,1.0,1.0,1.0,1.0,0.56,0.24,0.0,0.0,0.64,1.0,1.0,1.0,1.0,0.88,0.04,0.0,0.0,0.0,0.0,0.56,1.0,0.8,0.4,0.04,0.0,0.0,0.0,0.08,0.52,0.88,0.2,0.0,0.12,0.12,0.0,0.0,0.88,1.0,1.0,0.2,0.0,0.72,0.88,0.24,0.0,0.0,0.32,0.96,1.0,0.6,0.8,1.0,0.28,0.0,0.0,0.0,0.0,0.24,1.0,1.0,1.0,0.52,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.72,0.12,0.0,0.0,0.0,0.0,0.0
